season,home,away,week,score_home,score_away,winner,loser,team_possesion,field_position,field_team,field_yards,yards_to_td,quarter,to_go,time_left_qtr,penalty_on,penalty,penalty_yards,full_description,game_type,team_possesion_cat,team_penalty_cat,penalty_side,opportunity,yards_to_go
2016,NE,BAL,14,30,23,NE,BAL,BAL,BAL 24,BAL,24,76,Q1,3 and 6,7:11,NE,Unnecessary Roughness,15,"(BAL, BAL 24, Q1, 3 and 6) (7:11) (Shotgun) J.Flacco pass short right to K.Juszczyk to NE 36 for 40 yards (Cy.Jones). PENALTY on NE-M.Butler, Unnecessary Roughness, 15 yards, enforced at NE 36.",REG,Opponent,NE,Defensive Penalty,3,6
2016,NE,BAL,14,30,23,NE,BAL,BAL,BAL 49,BAL,49,51,Q2,2 and 4,15:00,BAL,False Start,5,"(BAL, BAL 49, Q2, 2 and 4) (15:00) PENALTY on BAL-D.Pitta, False Start, 5 yards, enforced at BAL 49 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,4
2016,NE,BAL,14,30,23,NE,BAL,BAL,NE 41,NE,41,41,Q2,4 and 7,13:02,BAL,False Start,5,"(BAL, NE 41, Q2, 4 and 7) (13:02) (Punt formation) PENALTY on BAL-P.Onwuasor, False Start, 5 yards, enforced at NE 41 - No Play.",REG,Opponent,Opponent,Offensive Penalty,4,7
2016,NE,BAL,14,30,23,NE,BAL,NE,BAL 22,BAL,22,22,Q2,1 and 10,11:48,NE,Illegal Shift,5,"(NE, BAL 22, Q2, 1 and 10) (11:48) T.Brady pass short left to M.Mitchell to BAL 16 for 6 yards (E.Dumervil; Z.Orr). PENALTY on NE-M.Mitchell, Illegal Shift, 5 yards, enforced at BAL 22 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2016,NE,BAL,14,30,23,NE,BAL,BAL,BAL 26,BAL,26,74,Q2,2 and 9,8:53,NE,Offensive Holding,10,"(BAL, BAL 26, Q2, 2 and 9) (8:53) (Shotgun) J.Flacco pass deep left intended for M.Wallace INTERCEPTED by D.McCourty at NE 22. D.McCourty to BAL 38 for 40 yards (M.Yanda; J.Zuttah). PENALTY on NE-M.Butler, Offensive Holding, 10 yards, enforced at BAL 38. The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED. (Shotgun) J.Flacco pass deep left intended for M.Wallace INTERCEPTED by D.McCourty at NE 23. D.McCourty to NE 23 for no gain (M.Wallace).",REG,Opponent,NE,Defensive Penalty,2,9
2016,NE,BAL,14,30,23,NE,BAL,BAL,BAL 39,BAL,39,61,Q2,4 and 2,2:28,BAL,False Start,5,"(BAL, BAL 39, Q2, 4 and 2) (2:28) (Shotgun) PENALTY on BAL-K.Dixon, False Start, 5 yards, enforced at BAL 39 - No Play.",REG,Opponent,Opponent,Offensive Penalty,4,2
2016,NE,BAL,14,30,23,NE,BAL,NE,NE 17,NE,17,83,Q2,1 and 10,2:18,NE,Offensive Holding,8,"(NE, NE 17, Q2, 1 and 10) (2:18) D.Lewis left guard to NE 22 for 5 yards (M.Judon). PENALTY on NE-S.Mason, Offensive Holding, 8 yards, enforced at NE 17 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2016,NE,BAL,14,30,23,NE,BAL,NE,NE 35,NE,35,65,Q3,,,BAL,Offensive Holding,7,"(NE, NE 35, Q3) S.Gostkowski kicks 68 yards from NE 35 to BAL -3. D.Hester pushed ob at BAL 37 for 40 yards (D.Harmon). PENALTY on BAL-M.Judon, Offensive Holding, 7 yards, enforced at BAL 14.",REG,NE,Opponent,Defensive Penalty,,
2016,NE,BAL,14,30,23,NE,BAL,BAL,BAL 34,BAL,34,66,Q3,2 and 1,8:10,BAL,False Start,4,"(BAL, BAL 34, Q3, 2 and 1) (8:10) PENALTY on BAL-R.Wagner, False Start, 4 yards, enforced at BAL 34 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,1
2016,NE,BAL,14,30,23,NE,BAL,NE,NE 45,NE,45,55,Q3,2 and 6,4:23,NE,Offensive Holding,10,"(NE, NE 45, Q3, 2 and 6) (4:23) (Shotgun) T.Brady pass short left to J.White to 50 for 5 yards (S.Wright; Z.Orr). PENALTY on NE-J.Thuney, Offensive Holding, 10 yards, enforced at NE 45 - No Play.",REG,NE,NE,Offensive Penalty,2,6
2016,NE,BAL,14,30,23,NE,BAL,BAL,BAL 30,BAL,30,70,Q4,2 and 4,12:14,BAL,Illegal Motion,6,"(BAL, BAL 30, Q4, 2 and 4) (12:14) (Shotgun) K.Dixon up the middle to BAL 35 for 5 yards (J.Sheard). PENALTY on BAL-J.Flacco, Illegal Motion, 6 yards, enforced at BAL 30 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,4
2016,NE,BAL,14,30,23,NE,BAL,BAL,BAL 34,BAL,34,66,Q4,1 and 10,11:03,BAL,Offensive Holding,10,"(BAL, BAL 34, Q4, 1 and 10) (11:03) K.Dixon right guard to BAL 42 for 8 yards (M.Butler; V.Valentine). PENALTY on BAL-R.Wagner, Offensive Holding, 10 yards, enforced at BAL 34 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2016,DEN,NE,15,3,16,NE,DEN,NE,NE 47,NE,47,53,Q1,2 and 2,5:55,DEN,Defensive Holding,5,"(NE, NE 47, Q1, 2 and 2) (5:55) D.Lewis up the middle to DEN 49 for 4 yards (C.Nelson; T.Davis). PENALTY on DEN-S.Williams, Defensive Holding, 5 yards, enforced at DEN 49.",REG,NE,Opponent,Defensive Penalty,2,2
2016,DEN,NE,15,3,16,NE,DEN,NE,DEN 33,DEN,33,33,Q2,1 and 10,13:37,NE,Offensive Holding,10,"(NE, DEN 33, Q2, 1 and 10) (13:37) C.Fleming reported in as eligible.  L.Blount up the middle to DEN 23 for 10 yards (D.Stewart). PENALTY on NE-D.Andrews, Offensive Holding, 10 yards, enforced at DEN 33 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2016,DEN,NE,15,3,16,NE,DEN,DEN,DEN 31,DEN,31,69,Q2,3 and 3,9:40,NE,Neutral Zone Infraction,5,"(DEN, DEN 31, Q2, 3 and 3) (9:40) (Shotgun) PENALTY on NE-C.Long, Neutral Zone Infraction, 5 yards, enforced at DEN 31 - No Play.",REG,Opponent,NE,Defensive Penalty,3,3
2016,DEN,NE,15,3,16,NE,DEN,DEN,DEN 39,DEN,39,61,Q3,2 and 8,11:54,DEN,Offensive Holding,10,"(DEN, DEN 39, Q3, 2 and 8) (11:54) (No Huddle) J.Forsett left guard to DEN 46 for 7 yards (D.Hightower). PENALTY on DEN-R.Okung, Offensive Holding, 10 yards, enforced at DEN 39 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,8
2016,DEN,NE,15,3,16,NE,DEN,DEN,DEN 28,DEN,28,72,Q3,4 and 7,4:38,NE,Offensive Holding,10,"(DEN, DEN 28, Q3, 4 and 7) (4:38) R.Dixon punts 52 yards to NE 20, Center-T.Gafford. J.Edelman to NE 20 for no gain (C.Latimer). PENALTY on NE-B.Bolden, Offensive Holding, 10 yards, enforced at NE 20.",REG,Opponent,NE,Defensive Penalty,4,7
2016,DEN,NE,15,3,16,NE,DEN,NE,NE 10,NE,10,90,Q3,1 and 10,4:25,NE,False Start,5,"(NE, NE 10, Q3, 1 and 10) (4:25) C.Fleming reported in as eligible.  PENALTY on NE-M.Cannon, False Start, 5 yards, enforced at NE 10 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2016,DEN,NE,15,3,16,NE,DEN,NE,NE 30,NE,30,70,Q4,2 and 10,5:30,DEN,Defensive Holding,5,"(NE, NE 30, Q4, 2 and 10) (5:30) T.Brady pass incomplete deep left to M.Mitchell. PENALTY on DEN-V.Miller, Defensive Holding, 5 yards, enforced at NE 30 - No Play.",REG,NE,Opponent,Defensive Penalty,2,10
2016,DEN,NE,15,3,16,NE,DEN,NE,DEN 48,DEN,48,48,Q4,3 and 3,3:46,DEN,Unnecessary Roughness,15,"(NE, DEN 48, Q4, 3 and 3) (3:46) (Shotgun) T.Brady pass incomplete short right to J.Edelman. PENALTY on DEN-T.Ward, Unnecessary Roughness, 15 yards, enforced at DEN 48.",REG,NE,Opponent,Defensive Penalty,3,3
2016,DEN,NE,15,3,16,NE,DEN,DEN,NE 28,NE,28,28,Q4,1 and 10,00:43,DEN,Intentional Grounding,14,"(DEN, NE 28, Q4, 1 and 10) (:43) (No Huddle, Shotgun) T.Siemian pass incomplete short right to D.Booker [J.Sheard]. PENALTY on DEN-T.Siemian, Intentional Grounding, 14 yards, enforced at NE 28.",REG,Opponent,Opponent,Offensive Penalty,1,10
2016,NE,NYJ,16,41,3,NE,NYJ,NYJ,NYJ 37,NYJ,37,63,Q2,1 and 10,2:00,NE,Illegal Use of Hands,5,"(NYJ, NYJ 37, Q2, 1 and 10) (2:00) (Shotgun) R.Fitzpatrick pass incomplete short left to Q.Enunwa. PENALTY on NE-M.Butler, Illegal Use of Hands, 5 yards, enforced at NYJ 37 - No Play.",REG,Opponent,NE,Defensive Penalty,1,10
2016,NE,NYJ,16,41,3,NE,NYJ,NE,NE 28,NE,28,72,Q2,1 and 10,00:38,NYJ,Defensive Pass Interference,47,"(NE, NE 28, Q2, 1 and 10) (:38) (Shotgun) T.Brady pass incomplete deep middle to M.Mitchell. PENALTY on NYJ-D.Middleton, Defensive Pass Interference, 47 yards, enforced at NE 28 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2016,NE,NYJ,16,41,3,NE,NYJ,NE,NE 36,NE,36,64,Q3,1 and 10,13:29,NE,Illegal Use of Hands,10,"(NE, NE 36, Q3, 1 and 10) (13:29) T.Brady pass incomplete deep middle to M.Mitchell. PENALTY on NE-D.Andrews, Illegal Use of Hands, 10 yards, enforced at NE 36 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2016,NE,NYJ,16,41,3,NE,NYJ,NE,NYJ 41,NYJ,41,41,Q3,1 and 10,9:05,NYJ,Defensive 12 On-field,5,"(NE, NYJ 41, Q3, 1 and 10) (9:05) PENALTY on NYJ, Defensive 12 On-field, 5 yards, enforced at NYJ 41 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2016,NE,NYJ,16,41,3,NE,NYJ,NE,NYJ 2,NYJ,2,2,Q3,3 and 2,4:11,NYJ,Defensive Holding,1,"(NE, NYJ 2, Q3, 3 and 2) (4:11) (Shotgun) T.Brady sacked at NYJ 13 for -11 yards (D.Harris). PENALTY on NYJ-D.Revis, Defensive Holding, 1 yard, enforced at NYJ 2 - No Play.",REG,NE,Opponent,Defensive Penalty,3,2
2016,NE,NYJ,16,41,3,NE,NYJ,NE,NE 35,NE,35,65,Q3,,,NE,Offensive Offside,5,"(NE, NE 35, Q3) S.Gostkowski kicks 69 yards from NE 35 to NYJ -4. N.Marshall to NYJ 27 for 31 yards (E.Roberts). PENALTY on NE-B.King, Offensive Offside, 5 yards, enforced at NE 35 - No Play.",REG,NE,NE,Offensive Penalty,,
2016,NE,NYJ,16,41,3,NE,NYJ,NYJ,NYJ 14,NYJ,14,86,Q3,1 and 10,3:09,NYJ,False Start,5,"(NYJ, NYJ 14, Q3, 1 and 10) (3:09) (Shotgun) PENALTY on NYJ, False Start, 5 yards, enforced at NYJ 14 - No Play. Penalty announced as everyone but the center.",REG,Opponent,Opponent,Offensive Penalty,1,10
2016,NE,NYJ,16,41,3,NE,NYJ,NYJ,NYJ 47,NYJ,47,53,Q3,1 and 10,00:38,NYJ,Face Mask (15 Yards),15,"(NYJ, NYJ 47, Q3, 1 and 10) (:38) R.Fitzpatrick pass short right intended for Q.Enunwa INTERCEPTED by M.Butler at NE 42. M.Butler pushed ob at NYJ 37 for 21 yards (W.Johnson). PENALTY on NYJ-B.Shell, Face Mask (15 Yards), 15 yards, enforced at NYJ 37.",REG,Opponent,Opponent,Offensive Penalty,1,10
2016,NE,NYJ,16,41,3,NE,NYJ,NE,NYJ 7,NYJ,7,7,Q4,3 and 7,13:32,NYJ,Defensive Holding,4,"(NE, NYJ 7, Q4, 3 and 7) (13:32) (Shotgun) J.Garoppolo pass incomplete short middle to M.Floyd. PENALTY on NYJ-J.Burris, Defensive Holding, 4 yards, enforced at NYJ 7 - No Play.",REG,NE,Opponent,Defensive Penalty,3,7
2016,MIA,NE,17,14,35,NE,MIA,MIA,MIA 27,MIA,27,73,Q1,3 and 8,6:22,MIA,False Start,5,"(MIA, MIA 27, Q1, 3 and 8) (6:22) (Shotgun) PENALTY on MIA-J.James, False Start, 5 yards, enforced at MIA 27 - No Play.",REG,Opponent,Opponent,Offensive Penalty,3,8
2016,MIA,NE,17,14,35,NE,MIA,MIA,MIA 22,MIA,22,78,Q1,4 and 13,5:51,MIA,Offensive Holding,10,"(MIA, MIA 22, Q1, 4 and 13) (5:51) (Punt formation) M.Darr punts 33 yards to NE 45, Center-J.Denney, out of bounds. PENALTY on MIA-N.Hewitt, Offensive Holding, 10 yards, enforced at NE 45.",REG,Opponent,Opponent,Offensive Penalty,4,13
2016,MIA,NE,17,14,35,NE,MIA,NE,MIA 24,MIA,24,24,Q1,1 and 10,00:59,NE,Unsportsmanlike Conduct,15,"(NE, MIA 24, Q1, 1 and 10) (:59) (Shotgun) T.Brady pass incomplete deep middle to J.Edelman (B.McCain). PENALTY on NE-J.Edelman, Unsportsmanlike Conduct, 15 yards, enforced at MIA 24.",REG,NE,NE,Offensive Penalty,1,10
2016,MIA,NE,17,14,35,NE,MIA,MIA,MIA 31,MIA,31,69,Q2,2 and 4,14:22,MIA,False Start,5,"(MIA, MIA 31, Q2, 2 and 4) (14:22) (Shotgun) PENALTY on MIA-D.Sims, False Start, 5 yards, enforced at MIA 31 - No Play.",REG,Opponent,Opponent,Offensive Penalty,2,4
2016,MIA,NE,17,14,35,NE,MIA,MIA,MIA 46,MIA,46,54,Q2,4 and 4,11:48,NE,Offensive Holding,10,"(MIA, MIA 46, Q2, 4 and 4) (11:48) (Punt formation) M.Darr punts 34 yards to NE 20, Center-J.Denney, fair catch by J.Edelman. PENALTY on NE-J.Coleman, Offensive Holding, 10 yards, enforced at NE 20.",REG,Opponent,NE,Defensive Penalty,4,4
2016,MIA,NE,17,14,35,NE,MIA,NE,MIA 37,MIA,37,37,Q2,3 and 3,7:10,MIA,Defensive Pass Interference,8,"(NE, MIA 37, Q2, 3 and 3) (7:10) (Shotgun) T.Brady pass incomplete short middle to C.Hogan. PENALTY on MIA-B.McCain, Defensive Pass Interference, 8 yards, enforced at MIA 37 - No Play.",REG,NE,Opponent,Defensive Penalty,3,3
2016,MIA,NE,17,14,35,NE,MIA,NE,MIA 12,MIA,12,12,Q2,2 and 5,5:07,MIA,Encroachment,5,"(NE, MIA 12, Q2, 2 and 5) (5:07) (Shotgun) PENALTY on MIA-N.Suh, Encroachment, 5 yards, enforced at MIA 12 - No Play.",REG,NE,Opponent,Defensive Penalty,2,5
2016,MIA,NE,17,14,35,NE,MIA,MIA,NE 8,NE,8,8,Q2,2 and 5,00:36,MIA,Unsportsmanlike Conduct,15,"(MIA, NE 8, Q2, 2 and 5) (:36) (Shotgun) M.Moore pass short middle to J.Landry for 8 yards, TOUCHDOWN. PENALTY on MIA-J.Landry, Unsportsmanlike Conduct, 15 yards, enforced between downs.",REG,Opponent,Opponent,Offensive Penalty,2,5
2016,MIA,NE,17,14,35,NE,MIA,MIA,NE 43,NE,43,43,Q3,1 and 10,11:55,MIA,Illegal Shift,5,"(MIA, NE 43, Q3, 1 and 10) (11:55) (Shotgun) M.Moore pass short right to J.Landry to NE 30 for 13 yards (M.Butler). FUMBLES (M.Butler), and recovers at NE 30. J.Landry to NE 29 for 1 yard (E.Rowe). PENALTY on MIA, Illegal Shift, 5 yards, enforced at NE 43 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2016,MIA,NE,17,14,35,NE,MIA,NE,NE 26,NE,26,74,Q3,2 and 4,8:16,NE,Offensive Holding,10,"(NE, NE 26, Q3, 2 and 4) (8:16) D.Lewis left guard to NE 30 for 4 yards (M.Thomas). PENALTY on NE-S.Mason, Offensive Holding, 10 yards, enforced at NE 26 - No Play.",REG,NE,NE,Offensive Penalty,2,4
2016,MIA,NE,17,14,35,NE,MIA,MIA,MIA 28,MIA,28,72,Q3,4 and 4,4:44,NE,Offensive Holding,10,"(MIA, MIA 28, Q3, 4 and 4) (4:44) (Punt formation) M.Darr punts 53 yards to NE 19, Center-J.Denney. J.Edelman to NE 30 for 11 yards (M.Hull). MIA-M.Hull was injured during the play. His return is Probable.  PENALTY on NE-G.Grissom, Offensive Holding, 10 yards, enforced at NE 19.",REG,Opponent,NE,Defensive Penalty,4,4
2016,MIA,NE,17,14,35,NE,MIA,NE,NE 29,NE,29,71,Q3,1 and 10,00:52,NE,False Start,5,"(NE, NE 29, Q3, 1 and 10) (:52) C.Fleming reported in as eligible.  PENALTY on NE-C.Fleming, False Start, 5 yards, enforced at NE 29 - No Play.",REG,NE,NE,Offensive Penalty,1,10
2016,MIA,NE,17,14,35,NE,MIA,NE,NE 23,NE,23,77,Q4,2 and 16,15:00,NE,Offensive Holding,10,"(NE, NE 23, Q4, 2 and 16) (15:00) (Shotgun) T.Brady pass short left to C.Hogan ran ob at NE 37 for 14 yards. PENALTY on NE-J.Thuney, Offensive Holding, 10 yards, enforced at NE 23 - No Play.",REG,NE,NE,Offensive Penalty,2,16
2016,MIA,NE,17,14,35,NE,MIA,MIA,NE 6,NE,6,6,Q4,1 and 6,10:06,MIA,Illegal Motion,5,"(MIA, NE 6, Q4, 1 and 6) (10:06) (No Huddle) J.Ajayi right end to NE 5 for 1 yard (M.Brown). PENALTY on MIA-J.Landry, Illegal Motion, 5 yards, enforced at NE 6 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,6
2016,MIA,NE,17,14,35,NE,MIA,NE,MIA 2,MIA,2,2,Q4,,,MIA,Face Mask (15 Yards),15,"(NE, MIA 2, Q4) TWO-POINT CONVERSION ATTEMPT. T.Brady pass to J.Edelman is complete. ATTEMPT SUCCEEDS. PENALTY on MIA-T.Lippett, Face Mask (15 Yards), 15 yards, enforced between downs.",REG,NE,Opponent,Defensive Penalty,,
2016,MIA,NE,17,14,35,NE,MIA,NE,NE 6,NE,6,94,Q4,1 and 10,3:43,NE,Face Mask (15 Yards),4,"(NE, NE 6, Q4, 1 and 10) (3:43) NE QB - #10 J. Garoppolo L.Blount up the middle to NE 8 for 2 yards (K.Alonso; N.Hewitt). PENALTY on NE-L.Blount, Face Mask (15 Yards), 4 yards, enforced at NE 8.",REG,NE,NE,Offensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,NE,KC 14,KC,14,14,Q1,1 and 10,12:24,KC,Defensive Pass Interference,12,"(NE, KC 14, Q1, 1 and 10) (12:24) (No Huddle) T.Brady pass incomplete short left to B.Cooks. PENALTY on KC-T.Mitchell, Defensive Pass Interference, 12 yards, enforced at KC 14 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,NE,KC 20,KC,20,20,Q1,3 and 11,9:53,KC,Defensive Offside,5,"(NE, KC 20, Q1, 3 and 11) (9:53) (Shotgun) T.Brady pass deep middle to R.Gronkowski for 20 yards, TOUCHDOWN. Penalty on KC-D.Ford, Defensive Offside, declined. The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) T.Brady pass incomplete deep middle to R.Gronkowski. PENALTY on KC-D.Ford, Defensive Offside, 5 yards, enforced at KC 20 - No Play.",REG,NE,Opponent,Defensive Penalty,3,11
2017,NE,KC,1,27,42,KC,NE,NE,KC 17,KC,17,17,Q1,1 and 10,1:10,KC,Defensive 12 On-field,5,"(NE, KC 17, Q1, 1 and 10) (1:10) (No Huddle) M.Gillislee left end to KC 14 for 3 yards (R.Miller). PENALTY on KC-D.Sorensen, Defensive 12 On-field, 5 yards, enforced at KC 17 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,NE,NE 35,NE,35,65,Q2,,,NE,Unnecessary Roughness,15,"(NE, NE 35, Q2) S.Gostkowski kicks 66 yards from NE 35 to KC -1. D.Thomas pushed ob at KC 30 for 31 yards (P.Chung). PENALTY on NE-B.King, Unnecessary Roughness, 15 yards, enforced at KC 30.",REG,NE,NE,Offensive Penalty,,
2017,NE,KC,1,27,42,KC,NE,NE,KC 5,KC,5,5,Q2,2 and 5,7:42,KC,Defensive Holding,3,"(NE, KC 5, Q2, 2 and 5) (7:42) (Shotgun) T.Brady pass incomplete short left to C.Hogan. PENALTY on KC-T.Mitchell, Defensive Holding, 3 yards, enforced at KC 5 - No Play.",REG,NE,Opponent,Defensive Penalty,2,5
2017,NE,KC,1,27,42,KC,NE,KC,KC 29,KC,29,71,Q2,4 and 17,3:57,KC,Interference with Opportunity to Catch,15,"(KC, KC 29, Q2, 4 and 17) (3:57) D.Colquitt punts 46 yards to NE 25, Center-J.Winchester, downed by KC. PENALTY on KC-D.Thomas, Interference with Opportunity to Catch, 15 yards, enforced at NE 25.",REG,Opponent,Opponent,Offensive Penalty,4,17
2017,NE,KC,1,27,42,KC,NE,NE,NE 44,NE,44,56,Q2,4 and 6,2:55,KC,Offensive Holding,9,"(NE, NE 44, Q2, 4 and 6) (2:55) R.Allen punts 39 yards to KC 17, Center-J.Cardona. D.Thomas, dead ball declared at KC 17 for no gain. PENALTY on KC-F.Zombo, Offensive Holding, 9 yards, enforced at KC 17.",REG,NE,Opponent,Defensive Penalty,4,6
2017,NE,KC,1,27,42,KC,NE,KC,KC 8,KC,8,92,Q2,1 and 10,2:47,KC,Offensive Holding,4,"(KC, KC 8, Q2, 1 and 10) (2:47) (Shotgun) K.Hunt left end pushed ob at KC 22 for 14 yards (J.Richards). PENALTY on KC-E.Fisher, Offensive Holding, 4 yards, enforced at KC 8 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,KC,NE 21,NE,21,21,Q2,1 and 10,00:28,NE,Defensive Pass Interference,20,"(KC, NE 21, Q2, 1 and 10) (:28) (Shotgun) A.Smith pass incomplete deep left to D.Robinson. PENALTY on NE-M.Butler, Defensive Pass Interference, 20 yards, enforced at NE 21 - No Play.",REG,Opponent,NE,Defensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,KC,KC 35,KC,35,65,Q3,1 and 10,14:23,KC,Offensive Holding,10,"(KC, KC 35, Q3, 1 and 10) (14:23) K.Hunt right end pushed ob at NE 45 for 20 yards (D.McCourty). PENALTY on KC-B.Witzmann, Offensive Holding, 10 yards, enforced at KC 35 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,NE,NE 26,NE,26,74,Q3,4 and 12,9:37,KC,Unnecessary Roughness,15,"(NE, NE 26, Q3, 4 and 12) (9:37) R.Allen punts 35 yards to KC 39, Center-J.Cardona. T.Hill MUFFS catch, and recovers at KC 40. T.Hill to KC 40 for no gain (J.Richards). PENALTY on KC-D.Sorensen, Unnecessary Roughness, 15 yards, enforced at KC 40.",REG,NE,Opponent,Defensive Penalty,4,12
2017,NE,KC,1,27,42,KC,NE,NE,NE 46,NE,46,54,Q3,1 and 10,6:22,KC,Defensive Holding,5,"(NE, NE 46, Q3, 1 and 10) (6:22) (Shotgun) T.Brady pass incomplete short left to R.Gronkowski. PENALTY on KC-T.Mitchell, Defensive Holding, 5 yards, enforced at NE 46 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,NE,KC 27,KC,27,27,Q3,1 and 10,5:40,KC,Defensive Pass Interference,26,"(NE, KC 27, Q3, 1 and 10) (5:40) (No Huddle, Shotgun) T.Brady pass incomplete deep left to B.Cooks. PENALTY on KC-T.Mitchell, Defensive Pass Interference, 26 yards, enforced at KC 27 - No Play.",REG,NE,Opponent,Defensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,KC,KC 13,KC,13,87,Q3,1 and 10,4:56,KC,Taunting,10,"(KC, KC 13, Q3, 1 and 10) (4:56) (Shotgun) A.Smith pass short middle to T.Kelce to KC 21 for 8 yards (L.Guy). shovel pass PENALTY on KC-T.Kelce, Taunting, 10 yards, enforced at KC 21.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,KC,KC 11,KC,11,89,Q3,4 and 12,3:22,NE,Running Into the Kicker,5,"(KC, KC 11, Q3, 4 and 12) (3:22) D.Colquitt punts 36 yards to KC 47, Center-J.Winchester. D.Amendola to KC 44 for 3 yards (T.Smith). PENALTY on NE-B.Bolden, Running Into the Kicker, 5 yards, enforced at KC 11 - No Play.",REG,Opponent,NE,Defensive Penalty,4,12
2017,NE,KC,1,27,42,KC,NE,KC,KC 16,KC,16,84,Q3,4 and 7,3:13,NE,Running Into the Kicker,5,"(KC, KC 16, Q3, 4 and 7) (3:13) D.Colquitt punts 49 yards to NE 35, Center-J.Winchester. D.Amendola to NE 37 for 2 yards (J.Chesson). PENALTY on NE-C.Marsh, Running Into the Kicker, 5 yards, enforced at KC 16 - No Play.",REG,Opponent,NE,Defensive Penalty,4,7
2017,NE,KC,1,27,42,KC,NE,NE,KC 10,KC,10,10,Q3,3 and 10,00:20,NE,Illegal Forward Pass,5,"(NE, KC 10, Q3, 3 and 10) (:20) (Shotgun) T.Brady scrambles right tackle to KC 9 for 1 yard. T.Brady pass short left to J.White for 9 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NE-T.Brady, Illegal Forward Pass, 5 yards, enforced at KC 9.",REG,NE,NE,Offensive Penalty,3,10
2017,NE,KC,1,27,42,KC,NE,KC,KC 10,KC,10,90,Q3,1 and 10,00:04,KC,False Start,5,"(KC, KC 10, Q3, 1 and 10) (:04) (Shotgun) PENALTY on KC-B.Witzmann, False Start, 5 yards, enforced at KC 10 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
2017,NE,KC,1,27,42,KC,NE,KC,KC 49,KC,49,51,Q4,4 and 1,10:46,KC,Delay of Game,5,"(KC, KC 49, Q4, 4 and 1) (10:46) (Run formation) Z.Fulton reported in as eligible.  PENALTY on KC-A.Smith, Delay of Game, 5 yards, enforced at KC 49 - No Play.",REG,Opponent,Opponent,Offensive Penalty,4,1
2017,NE,KC,1,27,42,KC,NE,NE,NE 18,NE,18,82,Q4,4 and 17,4:31,KC,Illegal Block Above the Waist,10,"(NE, NE 18, Q4, 4 and 17) (4:31) R.Allen punts 54 yards to KC 28, Center-J.Cardona. D.Thomas to KC 31 for 3 yards (B.King; J.Cardona). PENALTY on KC-F.Zombo, Illegal Block Above the Waist, 10 yards, enforced at KC 31.",REG,NE,Opponent,Defensive Penalty,4,17
2017,NE,KC,1,27,42,KC,NE,KC,NE 38,NE,38,38,Q4,3 and 6,2:32,NE,Defensive 12 On-field,5,"(KC, NE 38, Q4, 3 and 6) (2:32) PENALTY on NE, Defensive 12 On-field, 5 yards, enforced at NE 38 - No Play.",REG,Opponent,NE,Defensive Penalty,3,6
2017,NO,NE,2,20,36,NE,NO,NE,NE 35,NE,35,65,Q1,,,NE,Face Mask (15 Yards),15,"(NE, NE 35, Q1) S.Gostkowski kicks 58 yards from NE 35 to NO 7. T.Edmunds to NO 23 for 16 yards (M.Flowers). PENALTY on NE-H.Langi, Face Mask (15 Yards), 15 yards, enforced at NO 23.",REG,NE,NE,Offensive Penalty,,
2017,NO,NE,2,20,36,NE,NO,NO,NO 28,NO,28,72,Q1,1 and 10,5:23,NO,Offensive Holding,10,"(NO, NO 28, Q1, 1 and 10) (5:23) D.Brees pass incomplete short right to A.Peterson. PENALTY on NO-R.Ramczyk, Offensive Holding, 10 yards, enforced at NO 28 - No Play.",REG,Opponent,Opponent,Offensive Penalty,1,10
