Season,Home,Away,Week,Team_Possesion,Field_Position,Quarter,To_go,Time_left_Qtr,Penalty_on,Penalty,Penalty_Yards,game_type
2017,NYJ,NE,6,NE,NYJ 21,Q3,2 and 3,1:14,NYJ,Illegal Use of Hands,5,REG
2017,NYJ,NE,6,NE,NYJ 6,Q4,2 and 5,15:00,NE,Offensive Pass Interference,10,REG
2017,NYJ,NE,6,NYJ,NYJ 40,Q4,1 and 10,12:59,NE,Defensive Holding,5,REG
2017,NYJ,NE,6,NYJ,NE 12,Q4,3 and 1,8:59,NE,Defensive Holding,5,REG
2017,NYJ,NE,6,NE,NE 20,Q4,1 and 10,8:24,NE,Offensive Holding,10,REG
2017,NYJ,NE,6,NE,NE 20,Q4,4 and 7,2:05,NE,False Start,5,REG
2017,NYJ,NE,6,NE,NE 15,Q4,4 and 12,2:05,NYJ,Illegal Block Above the Waist,10,REG
2017,NE,ATL,7,NE,NE 21,Q1,2 and 10,14:24,ATL,Defensive Holding,5,REG
2017,NE,ATL,7,NE,NE 26,Q1,1 and 10,14:19,NE,Illegal Block Above the Waist,10,REG
2017,NE,ATL,7,NE,NE 36,Q1,1 and 10,12:50,ATL,Defensive 12 On-field,5,REG
2017,NE,ATL,7,NE,NE 43,Q1,2 and 3,11:51,NE,Offensive Holding,10,REG
2017,NE,ATL,7,NE,NE 38,Q1,4 and 8,11:04,ATL,Neutral Zone Infraction,5,REG
2017,NE,ATL,7,ATL,ATL 28,Q1,4 and 2,9:43,NE,Offensive Holding,10,REG
2017,NE,ATL,7,NE,NE 20,Q1,2 and 17,8:52,NE,Offensive Pass Interference,10,REG
2017,NE,ATL,7,NE,NE 25,Q2,3 and 11,15:00,NE,False Start,5,REG
2017,NE,ATL,7,NE,ATL 31,Q2,2 and 6,13:27,ATL,Roughing the Passer,15,REG
2017,NE,ATL,7,NE,ATL 44,Q2,3 and 3,8:05,NE,False Start,5,REG
2017,NE,ATL,7,NE,ATL 11,Q2,1 and 10,:36,ATL,Illegal Use of Hands,5,REG
2017,NE,ATL,7,NE,NE 26,Q3,1 and 10,10:35,NE,False Start,5,REG
2017,NE,ATL,7,NE,PENALTY ,Q4,,12:12,ATL,Encroachment,5,REG
2017,NE,ATL,7,NE,ATL 24,Q4,1 and 10,10:52,NE,Offensive Holding,10,REG
2017,NE,LAC,8,LAC,NE 42,Q1,2 and 10,10:43,LAC,False Start,5,REG
2017,NE,LAC,8,NE,LAC 34,Q1,3 and 4,3:23,LAC,Defensive 12 On-field,5,REG
2017,NE,LAC,8,LAC,LAC 15,Q2,1 and 10,14:52,LAC,Offensive Pass Interference,7,REG
2017,NE,LAC,8,LAC,LAC 24,Q2,4 and 1,12:51,NE,Illegal Block Above the Waist,10,REG
2017,NE,LAC,8,NE,NE 21,Q2,2 and 1,12:12,NE,Offensive Holding,10,REG
2017,NE,LAC,8,LAC,LAC 35,Q3,,,LAC,Offside on Free Kick,5,REG
2017,NE,LAC,8,LAC,NE 42,Q3,1 and 10,13:28,LAC,Illegal Touch Pass,0,REG
2017,NE,LAC,8,LAC,NE 41,Q3,3 and 3,2:48,LAC,Offensive Pass Interference,10,REG
2017,NE,LAC,8,NE,NE 45,Q4,2 and 10,15:00,NE,Illegal Block Above the Waist,10,REG
2017,NE,LAC,8,LAC,LAC 33,Q4,1 and 10,9:36,NE,Defensive Pass Interference,30,REG
2017,NE,LAC,8,NE,NE 48,Q4,4 and 6,7:10,LAC,Illegal Block Above the Waist,9,REG
2017,NE,LAC,8,NE,NE 34,Q4,1 and 10,4:41,LAC,Face Mask (15 Yards),15,REG
2017,NE,LAC,8,NE,LAC 36,Q4,2 and 5,3:47,NE,Clipping,15,REG
2017,NE,LAC,8,NE,LAC 20,Q4,3 and 5,3:21,LAC,Neutral Zone Infraction,4,REG
2017,NE,LAC,8,LAC,LAC 36,Q4,2 and 10,:36,NE,Neutral Zone Infraction,5,REG
2017,DEN,NE,10,NE,DEN 5,Q2,2 and 5,15:00,DEN,Defensive Pass Interference,3,REG
2017,DEN,NE,10,DEN,DEN 35,Q2,3 and 6,12:18,NE,Defensive Holding,5,REG
2017,DEN,NE,10,NE,DEN 38,Q2,1 and 10,1:16,DEN,Defensive Holding,5,REG
2017,DEN,NE,10,DEN,NE 8,Q3,1 and 8,9:09,DEN,Offensive Holding,10,REG
2017,DEN,NE,10,NE,NE 49,Q4,1 and 10,13:38,DEN,Illegal Contact,5,REG
2017,DEN,NE,10,NE,DEN 41,Q4,4 and 5,12:23,DEN,Defensive 12 On-field,5,REG
2017,OAK,NE,11,NE,OAK 24,Q1,3 and 6,5:04,OAK,Defensive Holding,5,REG
2017,OAK,NE,11,OAK,OAK 36,Q1,1 and 10,2:58,OAK,False Start,5,REG
2017,OAK,NE,11,NE,NE 33,Q2,3 and 5,15:00,OAK,Encroachment,5,REG
2017,OAK,NE,11,OAK,NE 42,Q2,3 and 9,10:15,OAK,Offensive Pass Interference,10,REG
2017,OAK,NE,11,OAK,OAK 39,Q3,4 and 6,4:55,NE,Running Into the Kicker,5,REG
2017,OAK,NE,11,NE,OAK 32,Q3,1 and 10,4:01,OAK,Illegal Use of Hands,5,REG
2017,OAK,NE,11,OAK,NE 35,Q4,1 and 10,14:11,NE,Defensive Holding,5,REG
2017,OAK,NE,11,OAK,NE 30,Q4,1 and 10,13:40,OAK,Unsportsmanlike Conduct,15,REG
2017,OAK,NE,11,NE,OAK 42,Q4,2 and 7,9:57,OAK,Roughing the Passer,15,REG
2017,OAK,NE,11,OAK,NE 20,Q4,2 and 2,3:22,OAK,False Start,6,REG
2017,NE,MIA,12,MIA,MIA 26,Q1,1 and 10,5:28,MIA,Illegal Block Above the Waist,10,REG
2017,NE,MIA,12,NE,NE 32,Q2,1 and 10,14:09,NE,False Start,5,REG
2017,NE,MIA,12,NE,NE 30,Q2,3 and 2,12:48,MIA,Defensive Holding,5,REG
2017,NE,MIA,12,NE,NE 39,Q2,2 and 6,12:22,MIA,Defensive Holding,5,REG
2017,NE,MIA,12,NE,NE 45,Q2,3 and 9,10:56,NE,False Start,5,REG
2017,NE,MIA,12,MIA,NE 44,Q2,2 and 8,5:04,NE,Defensive Pass Interference,34,REG
2017,NE,MIA,12,NE,NE 48,Q3,2 and 10,12:36,MIA,Face Mask (15 Yards),15,REG
2017,NE,MIA,12,NE,MIA 29,Q3,3 and 2,11:24,MIA,Disqualification,12,REG
2017,NE,MIA,12,NE,MIA 40,Q3,3 and 5,7:20,MIA,Neutral Zone Infraction,5,REG
2017,NE,MIA,12,NE,MIA 29,Q3,3 and 4,5:38,NE,False Start,5,REG
2017,NE,MIA,12,NE,MIA 34,Q3,4 and 9,5:13,NE,Delay of Game,5,REG
2017,NE,MIA,12,NE,MIA 49,Q3,2 and 13,2:38,NE,Offensive Pass Interference,11,REG
2017,NE,MIA,12,NE,MIA 15,Q4,,,NE,Delay of Game,5,REG
2017,BUF,NE,13,NE,NE 47,Q1,2 and 10,3:38,NE,Illegal Block Above the Waist,10,REG
2017,BUF,NE,13,BUF,BUF 27,Q2,2 and 10,10:49,BUF,Offensive Holding,10,REG
2017,BUF,NE,13,NE,BUF 20,Q2,3 and 13,:25,NE,False Start,5,REG
2017,BUF,NE,13,NE,NE 30,Q3,1 and 10,14:54,NE,Offensive Pass Interference,10,REG
2017,BUF,NE,13,NE,BUF 26,Q3,1 and 10,11:07,NE,False Start,5,REG
2017,BUF,NE,13,BUF,BUF 19,Q3,1 and 10,8:55,BUF,Illegal Use of Hands,9,REG
2017,BUF,NE,13,BUF,BUF 18,Q3,4 and 25,5:54,NE,Offensive Holding,10,REG
2017,BUF,NE,13,BUF,BUF 39,Q4,3 and 10,12:21,NE,Defensive Holding,5,REG
2017,BUF,NE,13,NE,NE 33,Q4,1 and 10,6:41,NE,Offensive Holding,10,REG
2017,BUF,NE,13,NE,NE 41,Q4,3 and 2,5:01,NE,False Start,5,REG
2017,BUF,NE,13,NE,NE 36,Q4,3 and 7,4:50,BUF,Unsportsmanlike Conduct,15,REG
2017,BUF,NE,13,NE,BUF 47,Q4,2 and 12,2:53,NE,False Start,6,REG
2017,MIA,NE,14,MIA,MIA 29,Q1,1 and 10,2:47,NE,Neutral Zone Infraction,5,REG
2017,MIA,NE,14,MIA,MIA 40,Q1,2 and 10,2:09,NE,Defensive Pass Interference,8,REG
2017,MIA,NE,14,MIA,MIA 48,Q1,1 and 10,2:05,MIA,Offensive Holding,10,REG
2017,MIA,NE,14,NE,MIA 43,Q2,2 and 2,8:48,NE,False Start,5,REG
2017,MIA,NE,14,NE,MIA 23,Q2,3 and 5,6:29,MIA,Defensive Pass Interference,20,REG
2017,MIA,NE,14,MIA,NE 16,Q2,1 and 10,5:12,MIA,Offensive Holding,10,REG
2017,MIA,NE,14,NE,NE 24,Q3,3 and 6,9:35,MIA,Neutral Zone Infraction,5,REG
2017,MIA,NE,14,MIA,MIA 27,Q3,3 and 1,7:50,NE,Defensive Pass Interference,21,REG
2017,MIA,NE,14,NE,NE 15,Q3,3 and 10,4:30,MIA,Defensive Pass Interference,17,REG
2017,MIA,NE,14,MIA,MIA 20,Q3,4 and 15,:46,MIA,Unsportsmanlike Conduct,15,REG
2017,MIA,NE,14,MIA,MIA 17,Q4,3 and 11,12:08,NE,Neutral Zone Infraction,5,REG
2017,MIA,NE,14,MIA,MIA 22,Q4,4 and 6,12:00,NE,Offensive Holding,10,REG
2017,MIA,NE,14,NE,NE 15,Q4,4 and 10,10:34,MIA,Illegal Block Above the Waist,10,REG
2017,MIA,NE,14,NE,NE 22,Q4,1 and 10,5:17,NE,Offensive Holding,10,REG
2017,MIA,NE,14,NE,MIA 39,Q4,1 and 10,2:00,MIA,Roughing the Passer,15,REG
2017,MIA,NE,14,NE,MIA 1,Q4,1 and 1,1:24,NE,Illegal Motion,4,REG
2017,MIA,NE,14,NE,MIA 5,Q4,2 and 5,1:12,NE,Offensive Holding,10,REG
2017,PIT,NE,15,PIT,PIT 38,Q1,2 and 5,13:34,PIT,Offensive Holding,10,REG
2017,PIT,NE,15,NE,NE 45,Q1,3 and 1,10:23,PIT,Defensive Offside,5,REG
2017,PIT,NE,15,PIT,NE 17,Q2,1 and 10,14:16,PIT,Offensive Pass Interference,10,REG
2017,PIT,NE,15,NE,PIT 16,Q3,3 and 1,11:00,NE,False Start,4,REG
2017,PIT,NE,15,PIT,PIT 38,Q4,1 and 10,10:17,PIT,Offensive Holding,10,REG
2017,PIT,NE,15,PIT,PIT 30,Q4,2 and 18,9:29,PIT,False Start,5,REG
2017,PIT,NE,15,NE,PIT 44,Q4,2 and 3,5:10,NE,Illegal Touch Pass,0,REG
2017,PIT,NE,15,NE,PIT 44,Q4,3 and 3,4:50,PIT,Defensive Pass Interference,23,REG
2017,NE,BUF,16,NE,NE 25,Q2,1 and 10,3:45,BUF,Defensive Pass Interference,44,REG
2017,NE,BUF,16,BUF,NE 9,Q2,1 and 9,:13,NE,Encroachment,5,REG
2017,NE,BUF,16,BUF,BUF 40,Q3,1 and 10,14:36,BUF,Offensive Holding,10,REG
2017,NE,BUF,16,NE,BUF 30,Q3,1 and 10,1:27,BUF,Defensive Pass Interference,29,REG
2017,NE,BUF,16,NE,BUF 1,Q3,1 and 1,1:19,BUF,Defensive 12 On-field,0,REG
2017,NE,BUF,16,BUF,BUF 29,Q4,3 and 6,3:47,NE,Defensive Holding,5,REG
2017,NE,NYJ,17,NYJ,NYJ 13,Q1,1 and 10,9:27,NYJ,False Start,5,REG
2017,NE,NYJ,17,NE,NE 48,Q1,2 and 7,5:59,NYJ,Defensive Holding,5,REG
2017,NE,NYJ,17,NYJ,NYJ 14,Q2,2 and 10,15:00,NE,Roughing the Passer,15,REG
2017,NE,NYJ,17,NE,NE 27,Q2,3 and 10,8:24,NYJ,Defensive Holding,5,REG
2017,NE,NYJ,17,NE,NE 44,Q2,2 and 8,6:13,NYJ,Defensive Pass Interference,39,REG
2017,NE,NYJ,17,NE,NYJ 36,Q2,1 and 10,1:02,NYJ,Encroachment,5,REG
2017,NE,NYJ,17,NE,NYJ 31,Q2,3 and 5,:51,NYJ,Defensive Holding,5,REG
2017,NE,NYJ,17,NYJ,NYJ 38,Q3,4 and 3,13:02,NE,Illegal Block Above the Waist,9,REG
2017,NE,NYJ,17,NE,NE 16,Q3,4 and 12,9:35,NYJ,Illegal Block Above the Waist,10,REG
2017,NE,NYJ,17,NE,NYJ 24,Q4,3 and 7,13:43,NE,Intentional Grounding,10,REG
2017,NE,NYJ,17,NYJ,NYJ 4,Q4,1 and 10,13:31,NE,Unnecessary Roughness,15,REG
2017,NE,NYJ,17,NE,NE 29,Q4,3 and 9,9:42,NYJ,Illegal Use of Hands,5,REG
2017,NE,NYJ,17,NE,NE 34,Q4,4 and 5,4:40,NYJ,Defensive 12 On-field,5,REG
2018,NE,HOU,1,NE,HOU 16,Q1,3 and 7,12:09,NE,False Start,5,REG
2018,NE,HOU,1,NE,NE 15,Q1,3 and 1,4:25,NE,Illegal Shift,5,REG
2018,NE,HOU,1,NE,NE 41,Q1,2 and 4,1:19,HOU,Defensive Pass Interference,14,REG
2018,NE,HOU,1,HOU,HOU 47,Q2,2 and 8,2:00,HOU,False Start,5,REG
2018,NE,HOU,1,HOU,HOU 42,Q2,2 and 13,2:00,HOU,Illegal Block Above the Waist,10,REG
2018,NE,HOU,1,NE,NE 35,Q2,,,NE,Illegal Formation,5,REG
2018,NE,HOU,1,NE,HOU 41,Q3,3 and 5,7:22,HOU,Defensive Holding,5,REG
2018,NE,HOU,1,HOU,NE 3,Q3,1 and 3,2:13,HOU,False Start,5,REG
2018,NE,HOU,1,HOU,NE 17,Q4,2 and 11,3:58,NE,Defensive Holding,5,REG
2018,NE,HOU,1,HOU,NE 5,Q4,1 and 5,3:50,HOU,False Start,5,REG
2018,NE,HOU,1,HOU,NE 2,Q4,3 and 2,3:01,NE,Defensive Holding,1,REG
2018,NE,HOU,1,HOU,HOU 1,Q4,2 and 10,:38,NE,Unnecessary Roughness,15,REG
2018,JAX,NE,2,JAX,JAX 29,Q1,1 and 10,4:50,JAX,False Start,5,REG
2018,JAX,NE,2,JAX,NE 42,Q2,3 and 7,12:23,JAX,Illegal Use of Hands,10,REG
2018,JAX,NE,2,NE,JAX 28,Q2,2 and 5,4:14,JAX,Lowering the Head to Initiate Contact,11,REG
2018,JAX,NE,2,JAX,JAX 35,Q3,,,NE,Illegal Block Above the Waist,10,REG
2018,JAX,NE,2,NE,JAX 15,Q3,,,JAX,Unnecessary Roughness,15,REG
2018,JAX,NE,2,NE,NE 35,Q4,,,JAX,Illegal Block Above the Waist,10,REG
2018,JAX,NE,2,JAX,NE 43,Q4,4 and 1,9:47,JAX,False Start,5,REG
2018,JAX,NE,2,JAX,NE 15,Q4,,,NE,Leverage,15,REG
2018,JAX,NE,2,NE,JAX 15,Q4,,,JAX,Leverage,15,REG
2018,DET,NE,3,DET,DET 48,Q1,2 and 2,4:18,DET,Offensive Holding,10,REG
2018,DET,NE,3,NE,NE 33,Q2,4 and 2,12:41,DET,Illegal Block Above the Waist,10,REG
2018,DET,NE,3,DET,DET 41,Q2,1 and 10,10:16,NE,Defensive Holding,5,REG
2018,DET,NE,3,DET,DET 46,Q2,1 and 10,10:08,NE,Defensive Too Many Men on Field,5,REG
2018,DET,NE,3,NE,DET 40,Q3,1 and 10,13:09,DET,Face Mask (15 Yards),15,REG
2018,DET,NE,3,NE,DET 23,Q3,1 and 10,12:44,NE,Offensive Holding,10,REG
2018,DET,NE,3,NE,NE 21,Q4,1 and 10,12:37,NE,Intentional Grounding,10,REG
2018,DET,NE,3,NE,NE 20,Q4,4 and 11,11:14,DET,Illegal Block Above the Waist,10,REG
2018,DET,NE,3,NE,NE 43,Q4,2 and 8,7:39,DET,Illegal Blindside Block,15,REG
2018,DET,NE,3,DET,DET 45,Q4,3 and 8,5:02,DET,Offensive Holding,10,REG
2018,DET,NE,3,DET,DET 35,Q4,,,NE,Illegal Block Above the Waist,8,REG
2018,NE,MIA,4,MIA,NE 47,Q1,,13:44,MIA,Offensive Holding,10,REG
2018,NE,MIA,4,NE,NE 29,Q1,3 and 5,10:57,MIA,Defensive Holding,5,REG
2018,NE,MIA,4,NE,MIA 30,Q1,1 and 10,9:11,MIA,Defensive Offside,5,REG
2018,NE,MIA,4,MIA,MIA 25,Q1,3 and 10,4:36,NE,Defensive Holding,5,REG
2018,NE,MIA,4,MIA,MIA 38,Q1,3 and 8,:06,MIA,False Start,5,REG
2018,NE,MIA,4,NE,NE 36,Q2,3 and 7,13:25,MIA,Illegal Contact,5,REG
2018,NE,MIA,4,MIA,MIA 38,Q2,1 and 10,11:57,NE,Defensive Pass Interference,12,REG
2018,NE,MIA,4,NE,NE 37,Q2,1 and 10,9:41,NE,Tripping,10,REG
2018,NE,MIA,4,NE,NE 45,Q2,4 and 2,8:07,NE,Delay of Game,5,REG
2018,NE,MIA,4,MIA,MIA 25,Q2,1 and 10,7:29,MIA,Unnecessary Roughness,12,REG
2018,NE,MIA,4,MIA,MIA 20,Q2,4 and 15,5:58,NE,Unnecessary Roughness,15,REG
2018,NE,MIA,4,NE,MIA 18,Q2,2 and 7,:48,MIA,Defensive Offside,5,REG
2018,NE,MIA,4,MIA,MIA 40,Q3,1 and 10,14:06,MIA,Offensive Holding,10,REG
2018,NE,MIA,4,MIA,MIA 29,Q3,4 and 21,11:59,MIA,Unsportsmanlike Conduct,15,REG
2018,NE,MIA,4,NE,NE 41,Q3,1 and 10,11:50,NE,Offensive Holding,10,REG
2018,NE,MIA,4,NE,NE 40,Q3,3 and 6,2:19,MIA,Defensive Pass Interference,17,REG
2018,NE,IND,5,NE,IND 18,Q1,1 and 10,11:28,NE,False Start,5,REG
2018,NE,IND,5,NE,IND 37,Q2,1 and 10,14:21,IND,Roughing the Passer,15,REG
2018,NE,IND,5,IND,IND 26,Q2,2 and 6,7:29,IND,False Start,5,REG
2018,NE,IND,5,IND,IND 25,Q2,3 and 7,6:34,IND,Offensive Holding,10,REG
2018,NE,IND,5,IND,IND 12,Q2,4 and 20,5:35,NE,Illegal Block Above the Waist,10,REG
2018,NE,IND,5,NE,IND 6,Q2,1 and 6,1:48,NE,Offensive Holding,10,REG
2018,NE,IND,5,NE,NE 35,Q2,,,IND,Illegal Formation,5,REG
2018,NE,IND,5,NE,NE 40,Q2,,,NE,Illegal Formation,5,REG
2018,NE,IND,5,NE,IND 27,Q2,3 and 4,:22,NE,False Start,5,REG
2018,NE,IND,5,NE,IND 15,Q3,1 and 10,3:08,NE,Offensive Holding,10,REG
2018,NE,IND,5,IND,NE 24,Q4,1 and 10,4:07,NE,Illegal Contact,5,REG
2018,NE,KC,6,NE,NE 25,Q1,1 and 10,9:05,KC,Defensive Holding,5,REG
2018,NE,KC,6,KC,NE 42,Q2,1 and 10,10:10,KC,False Start,5,REG
2018,NE,KC,6,NE,KC 38,Q2,2 and 8,3:34,KC,Defensive Pass Interference,37,REG
2018,NE,KC,6,NE,KC 2,Q2,2 and 2,2:53,KC,Neutral Zone Infraction,1,REG
2018,NE,KC,6,KC,KC 35,Q2,1 and 10,1:28,KC,Illegal Use of Hands,10,REG
2018,CHI,NE,7,CHI,NE 13,Q2,2 and 10,12:14,NE,Defensive Holding,5,REG
2018,CHI,NE,7,CHI,NE 5,Q2,3 and 5,11:18,NE,Illegal Use of Hands,3,REG
2018,CHI,NE,7,NE,NE 35,Q2,,,NE,Delay of Game,5,REG
2018,CHI,NE,7,CHI,CHI 25,Q2,2 and 10,10:42,CHI,False Start,5,REG
2018,CHI,NE,7,NE,NE 24,Q2,4 and 3,:22,NE,Unsportsmanlike Conduct,15,REG
2018,CHI,NE,7,NE,NE 35,Q3,,,NE,Face Mask (15 Yards),15,REG
2018,CHI,NE,7,CHI,NE 1,Q3,1 and 1,13:04,CHI,Illegal Formation,5,REG
2018,CHI,NE,7,NE,NE 33,Q3,2 and 2,11:41,CHI,Face Mask (15 Yards),15,REG
2018,CHI,NE,7,CHI,CHI 27,Q3,2 and 8,7:03,NE,Defensive Pass Interference,16,REG
2018,CHI,NE,7,NE,NE 38,Q3,4 and 3,1:30,CHI,Offensive Holding,10,REG
2018,CHI,NE,7,CHI,CHI 14,Q3,1 and 10,1:24,CHI,False Start,5,REG
2018,CHI,NE,7,CHI,NE 16,Q4,1 and 10,4:23,NE,Illegal Use of Hands,5,REG
2018,BUF,NE,8,NE,BUF 38,Q2,2 and 10,14:16,NE,False Start,5,REG
2018,BUF,NE,8,NE,NE 35,Q2,,,NE,Illegal Formation,5,REG
2018,BUF,NE,8,NE,NE 45,Q2,2 and 3,9:46,BUF,Defensive Holding,5,REG
2018,BUF,NE,8,NE,NE 35,Q3,,,BUF,Unnecessary Roughness,11,REG
2018,BUF,NE,8,BUF,BUF 18,Q3,3 and 3,13:36,BUF,Illegal Blindside Block,15,REG
2018,BUF,NE,8,BUF,NE 44,Q3,4 and 15,11:26,BUF,False Start,5,REG
2018,BUF,NE,8,BUF,NE 49,Q3,4 and 20,11:26,NE,Unnecessary Roughness,4,REG
2018,BUF,NE,8,NE,NE 39,Q3,1 and 10,6:23,NE,Offensive Pass Interference,10,REG
2018,BUF,NE,8,NE,NE 18,Q4,2 and 7,14:27,NE,Offensive Holding,9,REG
2018,BUF,NE,8,BUF,BUF 25,Q4,1 and 10,9:58,BUF,Offensive Holding,10,REG
2018,BUF,NE,8,BUF,NE 25,Q4,3 and 10,6:09,BUF,False Start,5,REG
2018,NE,GB,9,GB,GB 35,Q1,,,GB,Offside on Free Kick,5,REG
2018,NE,GB,9,GB,NE 48,Q1,3 and 7,8:53,NE,Neutral Zone Infraction,5,REG
2018,NE,GB,9,GB,NE 14,Q1,1 and 10,6:00,NE,Defensive Holding,5,REG
2018,NE,GB,9,GB,NE 9,Q1,2 and 9,5:51,GB,Delay of Game,5,REG
2018,NE,GB,9,NE,NE 12,Q1,1 and 10,:14,GB,Defensive Holding,5,REG
2018,NE,GB,9,GB,NE 29,Q2,2 and 8,7:10,NE,Defensive Too Many Men on Field,5,REG
2018,NE,GB,9,NE,NE 45,Q2,1 and 10,3:21,GB,Disqualification,15,REG
2018,NE,GB,9,GB,NE 5,Q3,1 and 5,11:58,GB,Offensive Holding,10,REG
2018,NE,GB,9,NE,GB 9,Q3,3 and 9,8:09,GB,Defensive Pass Interference,8,REG
2018,NE,GB,9,GB,GB 4,Q3,4 and 7,5:25,NE,Offensive Holding,10,REG
2018,NE,GB,9,NE,NE 27,Q3,4 and 21,4:27,GB,Roughing the Kicker,15,REG
2018,NE,GB,9,GB,GB 31,Q4,3 and 4,6:33,NE,Defensive Too Many Men on Field,5,REG
2018,TEN,NE,10,TEN,TEN 34,Q1,1 and 10,8:38,NE,Defensive Pass Interference,16,REG
2018,TEN,NE,10,TEN,NE 39,Q1,1 and 10,8:01,TEN,Face Mask (15 Yards),15,REG
2018,TEN,NE,10,NE,TEN 39,Q2,3 and 9,9:57,TEN,Defensive Offside,5,REG
2018,TEN,NE,10,NE,NE 13,Q2,4 and 6,5:39,NE,Ineligible Downfield Kick,5,REG
2018,TEN,NE,10,TEN,NE 20,Q2,2 and 9,2:47,TEN,False Start,5,REG
2018,TEN,NE,10,TEN,NE 49,Q3,1 and 10,6:53,TEN,Offensive Holding,10,REG
2018,TEN,NE,10,NE,TEN 37,Q4,4 and 1,11:11,NE,False Start,5,REG
2018,TEN,NE,10,NE,NE 18,Q4,2 and 11,6:31,NE,False Start,5,REG
2018,NYJ,NE,12,NYJ,NYJ 49,Q1,2 and 6,12:46,NYJ,Offensive Holding,10,REG
2018,NYJ,NE,12,NYJ,NE 41,Q1,3 and 7,5:39,NE,Roughing the Passer,15,REG
2018,NYJ,NE,12,NYJ,NE 15,Q1,,,NE,Unnecessary Roughness,15,REG
2018,NYJ,NE,12,NE,NYJ 24,Q1,3 and 2,1:22,NE,Offensive Pass Interference,10,REG
2018,NYJ,NE,12,NE,NE 28,Q2,1 and 10,12:42,NE,Offensive Holding,10,REG
2018,NYJ,NE,12,NE,NE 36,Q2,2 and 2,11:33,NE,False Start,5,REG
2018,NYJ,NE,12,NE,NE 31,Q2,2 and 7,11:08,NYJ,Illegal Use of Hands,5,REG
2018,NYJ,NE,12,NE,NE 47,Q2,3 and 3,9:29,NE,Chop Block,15,REG
2018,NYJ,NE,12,NYJ,NYJ 17,Q2,1 and 10,8:57,NYJ,False Start,5,REG
2018,NYJ,NE,12,NYJ,NYJ 12,Q2,1 and 15,8:57,NYJ,False Start,5,REG
2018,NYJ,NE,12,NE,NE 42,Q2,1 and 10,6:53,NE,Illegal Motion,5,REG
2018,NYJ,NE,12,NE,NYJ 20,Q3,1 and 10,11:18,NE,Offensive Holding,10,REG
2018,NYJ,NE,12,NE,NYJ 9,Q3,4 and 9,8:37,NE,False Start,5,REG
2018,NYJ,NE,12,NYJ,NE 39,Q3,2 and 10,5:52,NE,Defensive Holding,5,REG
2018,NYJ,NE,12,NYJ,NE 42,Q3,1 and 10,:04,NYJ,Offensive Holding,10,REG
2018,NYJ,NE,12,NE,NYJ 30,Q4,1 and 10,11:40,NYJ,Encroachment,5,REG
2018,NYJ,NE,12,NE,NYJ 19,Q4,1 and 10,10:06,NYJ,Roughing the Passer,2,REG
2018,NYJ,NE,12,NYJ,NYJ 29,Q4,4 and 6,7:38,NE,Offensive Holding,10,REG
2018,NYJ,NE,12,NE,NE 31,Q4,1 and 10,1:02,NYJ,Encroachment,5,REG
2018,NE,MIN,13,NE,NE 19,Q1,1 and 10,13:25,NE,False Start,5,REG
2018,NE,MIN,13,MIN,NE 45,Q2,2 and 7,4:25,MIN,Offensive Holding,10,REG
2018,NE,MIN,13,MIN,MIN 22,Q3,4 and 5,12:48,NE,Offensive Holding,10,REG
2018,NE,MIN,13,NE,NE 24,Q3,1 and 10,12:37,NE,False Start,5,REG
2018,NE,MIN,13,NE,MIN 31,Q3,2 and 5,10:23,NE,Offensive Holding,10,REG
2018,NE,MIN,13,NE,MIN 25,Q3,1 and 10,8:20,NE,Offensive Holding,10,REG
2018,NE,MIN,13,MIN,MIN 38,Q3,1 and 10,6:21,MIN,Offensive Holding,10,REG
2018,NE,MIN,13,NE,PENALTY ,Q4,,14:06,MIN,Defensive Pass Interference,20,REG
2018,NE,MIN,13,MIN,NE 47,Q4,2 and 10,7:40,MIN,Offensive Holding,10,REG
2018,NE,MIN,13,NE,NE 20,Q4,1 and 10,4:41,MIN,Illegal Use of Hands,5,REG
2018,NE,MIN,13,NE,NE 40,Q4,2 and 5,2:23,NE,Offensive Holding,10,REG
2018,NE,MIN,13,NE,MIN 36,Q4,1 and 10,1:54,NE,Offensive Holding,10,REG
2018,MIA,NE,14,MIA,MIA 32,Q1,2 and 6,2:39,NE,Defensive Holding,5,REG
2018,MIA,NE,14,NE,NE 42,Q2,2 and 10,11:59,MIA,Illegal Use of Hands,5,REG
2018,MIA,NE,14,MIA,MIA 23,Q2,4 and 12,2:00,NE,Neutral Zone Infraction,5,REG
2018,MIA,NE,14,MIA,MIA 39,Q3,1 and 10,12:34,MIA,Illegal Use of Hands,10,REG
2018,MIA,NE,14,NE,NE 30,Q3,3 and 2,9:23,MIA,Defensive Holding,5,REG
2018,MIA,NE,14,MIA,MIA 32,Q3,1 and 10,6:21,NE,Defensive Holding,5,REG
2018,MIA,NE,14,NE,NE 46,Q3,2 and 10,1:12,NE,False Start,5,REG
2018,MIA,NE,14,MIA,MIA 35,Q4,1 and 10,12:52,MIA,Offensive Pass Interference,10,REG
2018,MIA,NE,14,NE,MIA 48,Q4,1 and 10,9:51,MIA,Defensive Holding,5,REG
2018,MIA,NE,14,NE,NE 27,Q4,1 and 10,4:26,MIA,Defensive Too Many Men on Field,5,REG
2018,MIA,NE,14,NE,NE 39,Q4,1 and 10,3:02,NE,Offensive Holding,10,REG
